#
#
# US Geological Survey
# retrieved: 2012-12-27 05:40:46 EST	(caas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterservices.usgs.gov/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  lat_va          -- DMS latitude
#  long_va         -- DMS longitude
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_meth_cd   -- Latitude-longitude method
#  coord_acy_cd    -- Latitude-longitude accuracy
#  coord_datum_cd  -- Latitude-longitude datum
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  district_cd     -- District code
#  state_cd        -- State code
#  county_cd       -- County code
#  country_cd      -- Country code
#  land_net_ds     -- Land net location description
#  map_nm          -- Name of location map
#  map_scale_fc    -- Scale of location map
#  alt_va          -- Altitude of Gage/land surface
#  alt_meth_cd     -- Method altitude determined
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#  basin_cd        -- Drainage basin code
#  topo_cd         -- Topographic setting code
#  instruments_cd  -- Flags for instruments at site
#  construction_dt -- Date of first construction
#  inventory_dt    -- Date site established or inventoried
#  drain_area_va   -- Drainage area
#  contrib_drain_area_va -- Contributing drainage area
#  tz_cd           -- Time Zone abbreviation
#  local_time_fg   -- Site honors Daylight Savings Time
#  reliability_cd  -- Data reliability code
#  gw_file_cd      -- Data-other GW files
#  nat_aqfr_cd     -- National aquifer code
#  aqfr_cd         -- Local aquifer code
#  aqfr_type_cd    -- Local aquifer type code
#  well_depth_va   -- Well depth
#  hole_depth_va   -- Hole depth
#  depth_src_cd    -- Source of depth data
#  project_no      -- Project number
#
agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	dec_lat_va	dec_long_va	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd	county_cd	country_cd	land_net_ds	map_nm	map_scale_fc	alt_va	alt_meth_cd	alt_acy_va	alt_datum_cd	huc_cd	basin_cd	topo_cd	instruments_cd	construction_dt	inventory_dt	drain_area_va	contrib_drain_area_va	tz_cd	local_time_fg	reliability_cd	gw_file_cd	nat_aqfr_cd	aqfr_cd	aqfr_type_cd	well_depth_va	hole_depth_va	depth_src_cd	project_no
USGS	383905121191801	009N006E09G001M	GW	383905	1211918	38.6512928	-121.3227287	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 132.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570816				PST	Y	U	YYNYNYNN	S100CNRLVL			460	524	D	0479423712
USGS	383905121262401	009N005E09F001M	GW	383905	1212624	38.65129255	-121.4410651	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 45.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19600810				PST	Y	C	YYNYNNNN	S100CNRLVL			159	160	D	0479423712
USGS	383905121262402	009N005E09F002M	GW	383905	1212624	38.65129255	-121.4410651	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 45.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19730101				PST	Y	C	YYNYNNNN	S100CNRLVL			244		R	0479423712
USGS	383906121151601	009N007E07F001M	GW	383906	1211516	38.65157074	-121.2555047	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 210.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19470430	19820927			PST	Y	C	YYYYNYNN	S100CNRLVL	121MRTN		374	600	D	0479423712
USGS	383906121174301	009N006E11E001M	GW	383906	1211743	38.65157065	-121.2963391	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 175.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19531024				PST	Y	U	YYYYNYNN	S100CNRLVL			603	603	D	0479423712
USGS	383908121144001	009N007E07A002M	GW	383908	1211440	38.6521263	-121.2455045	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	24000	 185.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19430101	19820927			PST	Y	C	YYYYNYNN	S100CNRLVL	121MRTN		578	592	A	0479423712
USGS	383908121225601	009N005E12F001M	GW	383908	1212256	38.65212599	-121.3832858	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 80.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			400	400	A	0479423712
USGS	383914121124901	009N007E09B001M	GW	383914	1211249	38.65379296	-121.2146703	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 271	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19740609	19960530			PST	Y	C	YYNYNYNN	S100CNRLVL	100SCMV	U	250	250	D	470650400
USGS	383918121122001	009N007E10D001M	GW	383918	1211220	38.65490406	-121.2066146	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	24000	 165.00	M	5	NGVD29	18020111		T	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19561120	19780726			PST	Y	C	YYNYNNNN	S100CNRLVL			175	175	D	0479423712
USGS	383921121184501	009N006E10D001M	GW	383921	1211845	38.65573717	-121.3135618	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 129.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19581007				PST	Y	U	YYNYNNNN	S100CNRLVL			530	569	D	0479423712
USGS	383926121231401	009N005E01N003M	GW	383926	1212314	38.65712585	-121.388286	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 78.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			390	390	A	0479423712
USGS	383927121100201	WILLOW C A SIBLEY RD NR FOLSOM CA	ST	383927	1211002	38.65740404	-121.1682803	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 200	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	383928121232201	009N005E01N001M	GW	383928	1212322	38.65768139	-121.3905083	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 80.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			400	414	A	0479423712
USGS	383929121230501	009N005E01P001M	GW	383929	1212305	38.65795917	-121.3857859	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 80.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19820921			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN	X	625	800	A	0479423712
USGS	383934121172201	009N006E02P001M	GW	383934	1211722	38.6593482	-121.2905057	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 160.00	L	1	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19531124	19780726			PST	Y	C	YYYYNYNN	S100CNRLVL			300	320	D	0479423712
USGS	383934121232101	009N005E01N002M	GW	383934	1212321	38.659348	-121.3902305	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 80.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			298	298	A	0479423712
USGS	383940121231001	009N005E01M001M	GW	383940	1212310	38.66101465	-121.3871749	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 78.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			600	600	A	0479423712
USGS	383942121173001	009N006E02L001M	GW	383942	1211730	38.66157039	-121.2927279	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 170.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19430101				PST	Y	U	YYNYNNNN	S100CNRLVL			544	545	S	0479423712
USGS	383943121132701	009N007E04M002M	GW	383943	1211327	38.66184829	-121.2252262	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	24000	 240.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19450101	19820924			PST	Y	C	YYYYNYNN	S100CNRLVL	121MRTN		365	600	A	0479423712
USGS	383946121154801	009N006E01J001M	GW	383946	1211548	38.6626815	-121.2643939	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 205.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19560601				PST	Y	U	YYNYNNNN	S100CNRLVL			275	280	A	0479423712
USGS	383949121193201	009N006E04G001M	GW	383949	1211932	38.6635147	-121.3266177	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 111.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570728				PST	Y	U	YYYYNYNN	S100CNRLVL			501	525	D	0479423712
USGS	383949121205001	009N006E05F001M	GW	383949	1212050	38.66351467	-121.348285	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 125.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19640101				PST	Y	U	YYNYNNNN	S100CNRLVL			533	533	A	0479423712
USGS	383953121223101	009N005E01H001M	GW	383953	1212231	38.66462569	-121.3763413	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 90.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			425	425	A	0479423712
USGS	383953121225601	009N005E01F001M	GW	383953	1212256	38.66462568	-121.3832859	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 85.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19820921			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN	X	400	400	A	0479423712
USGS	383955121222801	009N005E01H002M	GW	383955	1212228	38.6651812	-121.3755079	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 95.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			496	496	A	0479423712
USGS	383958121180601	009N006E03H001M	GW	383958	1211806	38.6660147	-121.3027282	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 145.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19571201				PST	Y	U	YYNYNNNN	S100CNRLVL			332	332	A	0479423712
USGS	384002121171601	009N006E02B001M	GW	384002	1211716	38.6671258	-121.288839	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 165.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19490923				PST	Y	U	YYYYNYNN	S100CNRLVL			270	274	D	0479423712
USGS	384002121195801	009N006E04D001M	GW	384002	1211958	38.6671257	-121.3338401	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 99.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19600101				PST	Y	U	YYNYNNNN	S100CNRLVL			516	516	A	0479423712
USGS	384003121164001	009N006E01D001M	GW	384003	1211640	38.6674036	-121.2788387	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 200.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590101				PST	Y	U	YYYNNNNN	S100CNRLVL				500	A	0479423712
USGS	384005121261201	009N005E04B001M	GW	384005	1212612	38.6679588	-121.4377318	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 47.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19671114				PST	Y	U	YYYYNNNN	S100CNRLVL			412	430	D	0479423712
USGS	384006121084601	WILLOW C A E BIDWELL ST NR FOLSOM CA	ST	384006	1210846	38.6682371	-121.1471686	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 290	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	384008121173401	009N006E02C001M	GW	384008.6	1211737.9	38.66905556	-121.293861	G	5	NAD83	NAD83	06	06	067	US		CITRUS HEIGHTS	  24000	 167.00	M	  5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19600608	20070524			PST	Y	C	YYNYNNNN	S100CNRLVL			364	364	D	9677CRKSC
USGS	384008121181301	009N006E03B001M	GW	384008	1211813	38.6687924	-121.3046727	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 145.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19551001				PST	Y	U	YYNYNNNN	S100CNRLVL			310	338	A	0479423712
USGS	384010121090601	HUMBUG C A E BIDWELL ST NR FOLSOM CA	ST	384010	1210906	38.66934818	-121.1527243	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 290	M	  5	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	384010121352301	009N004E06D001M	GW	384010	1213523	38.66934817	-121.5907916	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	24000	 13.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19710520	19820816			PST	Y	C	YYNYNNNN	S100CNRLVL			160	190	D	0479423712
USGS	384011121183501	009N006E03C001M	GW	384011	1211835	38.6696257	-121.310784	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 125.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19561123				PST	Y	U	YYNYNNNN	S100CNRLVL			452	452	A	0479423712
USGS	384012121202801	009N006E05B001M	GW	384012	1212028	38.6699034	-121.3421737	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 125.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19551001	19820916			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN		354	354	A	0479423712
USGS	384017121364101	010N003E36N001M	GW	384017	1213641	38.6712927	-121.612459	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	24000	 15.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19710311	19820615			PST	Y	C	YYNYNYNN	S100CNRLVL	112CONL		160	170	D	0479423712
USGS	384018121241501	010N005E35P001M	GW	384018	1212415	38.6715699	-121.4052309	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 65.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNYNNNN	S100CNRLVL			247	247		0479423712
USGS	384023121372401	010N003E35P001M	GW	384023	1213724	38.67295945	-121.6244038	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	24000	 30.00	M	2.5	NGVD29	18020109		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19720101	19820615			PST	Y	C	YYNYNNNN	S100CNRLVL			200	204	D	0479423712
USGS	384024121202001	010N006E32R001M	GW	384024	1212020	38.67323665	-121.3399514	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 125.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550801				PST	Y	U	YYNYNNNN	S100CNRLVL			390	390	A	0479423712
USGS	384026121195401	010N006E33N001M	GW	384026	1211954	38.6737922	-121.332729	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	  24000	 101.00	M	  5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610101	19820917			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN	X	503	503	A	0479423712
USGS	384026121205801	010N006E32N001M	GW	384026	1212058	38.67379218	-121.3505073	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 125.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19640101				PST	Y	U	YYNYNNNN	S100CNRLVL			565	565	A	0479423712
USGS	384027121372501	010N003E35P002M	GW	384027	1213725	38.67407054	-121.6246816	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	  24000	 27	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19770718			PST	Y	C	YYNYNYNN	S100CNRLVL						479400200
USGS	384027121373401	SACRAMENTO R A HWY 5 NR WOODLAND CA	ST	384027	1213734	38.67407056	-121.6271816	M	S	NAD27	NAD83	06	06	067	US		GRAYS BEND	  24000	 9	M	2.5	NGVD29	18020109			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									470659400
USGS	384030121063601	WILLOW C A GOLF LINKS DRIVE NR FOLSOM CA	ST	384030	1210636	38.67490365	-121.1110566	M	S	NAD27	NAD83	06	06	067	US		CLARKSVILLE	  24000	 380	M	 10	NGVD29	18020111			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y									96770B100
USGS	384030121272901	010N005E32L002M	GW	384030	1212729	38.67490304	-121.4591212	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 42.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19791206				PST	Y	U	YYYYNYNN	S100CNRLVL			575	585	D	0479423712
USGS	384030121373601	SACRAMENTO R A ALAMAR CA	ST	384030	1213736	38.67490388	-121.6277372	M	S	NAD27	NAD83	06	06	067	US		GRAYS BEND	  24000	 40	M	  2	NGVD29	18020109			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							470656700
USGS	384032121185301	010N006E34M001M	GW	384032	1211853	38.67545887	-121.3157841	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 120.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19580617				PST	Y	U	YYNYNNNN	S100CNRLVL			402	436	A	0479423712
USGS	384034121374100	SACRAMENTO R A I5 BRIDGE NR BRYTE CA	ST	384034	1213741	38.67601498	-121.6291262	M	U	NAD27	NAD83	06	06	067	US								18020109			NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y		NNNNNNNN							
USGS	384037121202601	010N006E32K001M	GW	384037	1212026	38.67684767	-121.3416182	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 140.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19550301				PST	Y	U	YYNYNNNN	S100CNRLVL			312	312	A	0479423712
USGS	384038121231401	010N005E36M001M	GW	384038	1212314	38.67712535	-121.388286	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 79.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790122	19820819			PST	Y	C	YYNYNYNN	S100CNRLVL			165	180	D	0479423712
USGS	384041121262101	010N005E33L001M	GW	384041	1212621	38.67795856	-121.4402318	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 45.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN					PST	Y	U	YYNNNNNN	S100CNRLVL						0479423712
USGS	384044121181201	010N006E34G001M	GW	384044	1211812	38.6787921	-121.304395	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 145.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590801				PST	Y	U	YYNYNNNN	S100CNRLVL			432	436	A	0479423712
USGS	384046121243501	010N005E34H001M	GW	384046	1212435	38.67934747	-121.4107866	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 62.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790208	19820819			PST	Y	C	YYNYNYNN	S100CNRLVL	112CONL		170	190	D	0479423712
USGS	384047121364601	010N003E35H001M	GW	384047	1213646	38.6796259	-121.613848	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	  24000	 14	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19770718			PST	Y	C	YYNYNYNN	S100CNRLVL						479400200
USGS	384048121202101	010N006E32H001M	GW	384048	1212021	38.67990315	-121.3402292	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 155.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19700101				PST	Y	U	YYNYNNNN	S100CNRLVL			453	455	A	0479423712
USGS	384051121183501	010N006E34F001M	GW	384051	1211835	38.6807365	-121.310784	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 145.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19730301				PST	Y	U	YYNYNNNN	S100CNRLVL			390	414	A	0479423712
USGS	384051121194201	010N006E33F001M	GW	384051	1211942	38.68073648	-121.3293956	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 110.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19610101				PST	Y	U	YYYYNNNN	S100CNRLVL						0479423712
USGS	384051121251801	010N005E34C001M	GW	384051	1212518	38.6807363	-121.4227314	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	  24000	 57.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19660718	19820819			PST	Y	C	YYNYNYNN	S100CNRLVL			120	122	D	0479423712
USGS	384058121295001	010N004E36B001M	GW	384058	1212950	38.68268056	-121.4982889	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 37.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19510702				PST	Y	C	YYNYNNNN	S100CNRLVL			104	147	D	0479423712
USGS	384103121170401	010N006E35A001M	GW	384103	1211704	38.6840698	-121.2855056	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 145.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19540101	19820917			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN	X	292	315	A	0479423712
USGS	384103121274501	010N005E32D001M	GW	384103	1212745	38.68406948	-121.4635658	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 45.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19570411				PST	Y	U	YYNNNNNN	S100CNRLVL			205	267	D	0479423712
USGS	384104121184501	010N006E34D001M	GW	384104	1211845	38.6843475	-121.3135619	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 115.00	M	5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19640801				PST	Y	U	YYNYNNNN	S100CNRLVL			356	364	A	0479423712
USGS	384104121281001	010N005E31A001M	GW	384104	1212810	38.68434724	-121.4705104	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 42.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19781027				PST	Y	U	YYYYNYNN	S100CNRLVL			475	526	D	0479423712
USGS	384105121375101	010N003E35D002M	GW	384105	1213751	38.68462595	-121.631904	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	24000	 30.00	M	2.5	NGVD29	18020109		C	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19790109	19820615			PST	Y	C	YYNYNYNN	S100CNRLVL			165	175	D	0479423712
USGS	384106121181701	010N006E34B001M	GW	384106	1211817	38.68490308	-121.3057839	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 130.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19740201				PST	Y	U	YYNYNNNN	S100CNRLVL			550	576	A	0479423712
USGS	384106121352101	010N004E31C002M	GW	384106	1213521	38.6849034	-121.5902362	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	24000	 17.00	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19650319				PST	Y	C	YYNYNYNN	S100CNRLVL			510	530		0479423712
USGS	384107121362601	010N003E36C002M	GW	384107	1213626	38.6851813	-121.6082923	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	  24000	 17	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19770718			PST	Y	C	YYNYNYNN	S100CNRLVL						479400200
USGS	384108121211601	010N006E31A001M	GW	384108	1212116	38.6854585	-121.3555074	M	S	NAD27	NAD83	06	06	067	US		CITRUS HEIGHTS	24000	 148.00	M	5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19590101	19820917			PST	Y	C	YYNYNNNN	S100CNRLVL	121MRTN	X	532	532	A	0479423712
USGS	384109121364401	010N003E25N001M	GW	384109	1213644	38.6857369	-121.6132924	M	S	NAD27	NAD83	06	06	067	US		TAYLOR MONUMENT	  24000	 19	M	2.5	NGVD29	18020109		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN		19770718			PST	Y	C	YYNYNYNN	S100CNRLVL						479400200
USGS	384112121130601	010N007E28P001M	GW	384112	1211306	38.68656985	-121.2193928	M	S	NAD27	NAD83	06	06	067	US		FOLSOM	  24000	 235.00	M	  5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19770919				PST	Y	U	YYYYNYNN	S100CNRLVL			208	318	D	0479435800
USGS	384114121131401	010N007E28P002M	GW	384114.7	1211314.2	38.68741667	-121.220611	G	5	NAD83	NAD83	06	06	067	US		Folsom	  24000	 220.00	M	5.0	NGVD29			F	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	20050728	20060914			PST	Y	C	YY Y Y	S100CNRLVL	112TKLK		165.00	178.00	L	96779BI54
USGS	384120121285201	010N005E30N002M	GW	384120	1212852	38.68879156	-121.4821774	M	S	NAD27	NAD83	06	06	067	US		RIO LINDA	24000	 35.00	M	2.5	NGVD29	18020111		V	NNNNNNNNNNNNNNNNNNNNNNNNNNNNNN	19780203	19820819			PST	Y	C	YYYYNYNN	S100CNRLVL			365	372	D	0479423712
